"H40-BPAR-6","CASEID","FAM-1B","FAM-2A","HGC-MOTHER","HGC-FATHER","FAM-28A","R_REL-1_COL","R_REL-3","Q9-72","Q3-3","Q3-4","MIL-6","Q13-5","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","URBAN-RURAL","MARSTAT-KEY","FAMSIZE","TNFI_TRUNC","POVSTATUS","DELIN-1","DELIN-3","DELIN-4","DELIN-5","DELIN-6","DELIN-7","DELIN-8","DELIN-9","DELIN-10","DELIN-11","DELIN-12","DELIN-13","DELIN-14","DELIN-15","DELIN-18","POLICE-1","POLICE-6","POLICE-7","Q12-4","DRUG-22","DRUG-26","DRUG-32"
1,3690,17,1,20,20,1,5,4,0,11,10,0,-4,1,3,1,1,0,4,0,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3691,16,1,6,1,7,2,6,0,11,10,-4,-4,6,3,2,1,0,9,5000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,-5,-5,-5
0,3692,18,1,-2,-2,5,2,2,0,12,11,0,600,7,2,2,1,0,4,2050,1,-4,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,3693,16,1,14,14,2,4,2,0,10,9,-4,-4,1,3,1,1,0,4,28000,0,0,4,2,2,1,2,2,0,3,0,6,5,3,0,3,1,0,0,4,0,0,0
1,3694,20,1,12,10,4,7,4,0,12,11,0,9200,1,3,1,1,0,3,19000,0,-4,-4,0,0,0,0,0,0,0,0,6,1,0,0,0,0,-4,-4,1,1,0,0
1,3695,16,1,16,11,3,2,2,0,10,9,-4,-4,3,2,1,1,0,6,21000,0,0,0,0,3,1,0,0,0,3,0,6,1,6,0,0,1,0,0,-4,1,0,0
-4,3696,15,1,16,11,3,2,3,0,9,8,-4,-4,7,2,2,1,0,3,21000,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,3697,15,1,9,3,5,7,4,0,10,9,-4,-4,8,1,2,1,0,4,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3698,19,1,9,-3,5,7,5,0,12,12,1,4000,8,1,2,1,0,4,12000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3699,16,1,9,8,5,2,5,0,11,10,-4,-4,7,2,2,1,0,6,38000,0,0,6,0,2,2,0,0,0,1,0,4,0,0,0,0,0,-4,-4,0,0,0,0
1,3700,21,1,-2,6,7,7,2,1,10,11,1,11555,4,1,1,1,3,1,14755,0,-4,-4,-1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,4,0,0,0
-4,3701,19,1,-2,5,7,7,1,0,11,10,1,1800,4,1,1,1,0,3,10000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,3702,21,1,5,-4,4,0,1,1,11,10,1,9200,4,1,1,1,3,5,-2,-3,-4,-4,0,4,6,6,5,0,6,4,6,6,-1,-1,6,1,0,1,5,1,1,0
1,3703,20,1,12,6,4,9,2,1,9,9,0,0,7,2,2,1,2,2,2927,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,1,0,0
1,3704,18,1,11,6,4,2,2,1,11,10,0,500,7,2,2,1,0,2,3904,1,-4,-4,0,1,1,0,0,0,4,0,6,0,0,0,0,0,-4,-4,1,1,0,0
1,3705,19,1,10,12,4,5,4,1,10,10,0,4000,5,3,2,1,3,5,31000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3706,21,1,12,12,4,5,6,0,14,13,0,2600,1,3,1,1,0,5,31000,0,-4,-4,1,-3,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,0,0,0,0
1,3707,20,1,12,12,7,7,2,0,14,13,0,4000,1,3,1,1,0,9,25000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3708,18,1,12,12,7,7,5,0,13,12,0,3400,1,3,1,1,0,9,35000,0,-4,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,4,0,0,0
1,3709,18,1,16,15,2,7,4,0,13,12,0,2000,6,3,2,1,0,5,29000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0,0,0,0
1,3710,17,1,17,16,3,7,5,0,12,12,0,-4,2,3,1,1,0,5,29000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,0,0,0
1,3711,18,1,13,18,4,5,2,0,13,12,0,3400,5,3,2,1,0,4,-1,-3,-4,-4,0,0,0,0,0,0,0,0,6,3,1,0,0,0,-4,-4,0,1,0,0
1,3712,17,1,16,18,4,5,4,0,12,11,0,-4,1,3,1,1,0,4,-1,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,3713,22,1,5,5,2,6,4,1,12,12,0,7784,2,3,1,1,1,4,10084,0,-4,-4,0,2,1,0,0,0,2,0,4,0,0,0,0,0,-4,-4,1,0,0,0
1,3714,19,1,13,12,4,7,2,1,10,12,0,532,6,3,2,1,1,4,9642,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3715,20,1,12,16,1,2,4,0,12,12,0,7351,5,3,2,1,0,1,8571,0,-4,-4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3716,20,1,11,9,4,7,5,0,12,12,0,8500,1,3,1,1,0,6,25000,0,-4,-4,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
1,3717,16,1,10,9,4,7,6,1,11,10,-4,0,5,3,2,1,0,6,25000,0,0,4,3,3,4,0,0,0,2,0,6,5,3,0,2,1,0,0,2,0,0,0
1,3718,15,1,10,8,4,7,5,0,10,9,-4,-4,5,3,2,1,0,6,25000,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,0,0,0,0
1,3719,21,1,12,9,2,4,2,0,12,12,0,1560,5,3,2,1,1,2,4390,0,-4,-4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,-4,-4,-4,0,0,0
1,3720,21,1,10,12,5,4,5,0,12,12,0,11000,5,3,2,1,1,2,21270,0,-4,-4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3721,18,1,16,11,3,5,2,0,12,12,0,3500,1,3,1,1,0,4,32100,0,-4,-4,2,0,0,0,0,0,2,0,6,3,4,0,0,0,-4,-4,6,-5,-5,-5
1,3722,17,1,11,10,0,7,2,0,11,10,0,-4,1,3,1,1,0,2,13829,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,4,0,0,0
1,3723,18,1,11,14,2,4,2,0,11,10,0,400,1,3,1,1,0,5,13000,0,-4,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0
1,3724,15,1,11,12,2,4,1,0,10,9,-4,-4,1,3,1,1,0,4,-2,-3,0,6,3,2,2,3,2,0,1,0,1,2,0,0,2,1,1,0,2,0,0,0
1,3725,21,1,12,12,2,9,1,0,12,12,0,13500,5,3,2,1,1,2,25074,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3726,18,1,11,12,4,7,2,0,11,10,0,2987,5,3,2,1,1,2,-2,-3,-4,-4,0,0,0,1,0,0,0,0,6,4,3,0,0,0,-4,-4,4,0,0,0
-4,3727,16,1,-3,12,4,7,2,0,11,10,-4,-4,5,3,2,1,0,4,44000,0,0,6,3,0,4,1,0,0,0,0,6,4,3,1,0,1,0,0,4,1,1,0
1,3728,19,1,12,11,4,2,4,0,11,11,0,5500,5,3,2,1,3,6,23000,0,-4,-4,0,0,1,0,0,3,3,0,6,0,3,0,0,0,-4,-4,6,0,0,0
1,3729,17,1,12,11,4,2,1,0,11,10,0,-2,5,3,2,1,0,1,-2,-3,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
1,3730,21,1,13,12,4,0,1,0,14,14,0,12000,5,3,2,1,0,2,22000,0,-4,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
-4,3731,14,1,12,12,1,7,1,0,9,8,-4,-4,1,3,1,1,0,2,10000,0,0,4,1,4,2,0,0,0,4,2,5,0,0,0,1,0,1,0,2,1,1,0
0,3732,15,1,12,19,2,7,2,0,9,8,-4,-4,1,3,1,1,0,5,31000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3733,14,1,12,-3,3,7,6,0,8,7,-4,5,1,3,1,1,0,6,29000,0,0,3,6,6,0,0,0,1,6,5,1,0,0,0,0,1,0,0,0,0,0,0
0,3734,16,1,12,12,2,7,5,0,11,10,-4,-4,5,3,2,1,0,3,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3735,14,1,12,12,2,7,3,0,9,8,-4,-4,5,3,2,1,0,5,30000,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-4,-4,0,1,0,0
1,3736,19,1,12,12,5,7,2,0,12,12,0,3700,5,3,2,1,0,4,21000,0,-4,-4,0,0,0,0,0,0,3,1,6,3,0,0,0,0,0,0,6,1,1,0
1,3737,17,1,12,12,5,7,5,0,12,11,0,-4,5,3,2,1,0,4,21000,0,-4,-4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,-4,-4,2,0,0,0
1,3738,17,1,12,8,3,6,1,0,11,10,0,-4,5,3,2,1,0,3,22000,0,-4,-4,0,0,1,2,0,0,1,1,2,0,0,0,0,0,-4,-4,2,0,1,0
1,3739,18,1,12,12,3,7,5,0,12,12,0,5800,5,3,2,1,0,5,24000,0,-4,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,-4,1,0,0,0
1,3740,17,1,12,12,3,7,5,0,11,10,0,-4,5,3,2,1,0,5,24000,0,-4,-4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,3741,16,1,12,12,3,7,5,0,10,9,-4,-4,5,3,2,1,0,5,24000,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3742,14,1,12,10,1,4,4,0,8,7,-4,-4,1,3,1,1,0,4,17066,0,0,5,0,4,0,0,0,0,4,0,6,5,6,0,0,0,-4,-4,3,0,0,0
1,3743,17,1,12,11,1,4,1,0,12,11,0,-4,1,3,1,1,0,4,29000,0,-4,-4,0,1,0,1,0,0,1,0,2,0,0,0,0,0,-4,-4,0,0,0,0
1,3744,18,1,12,12,1,7,5,0,13,12,0,2200,5,3,2,1,0,6,-1,-3,-4,-4,0,0,0,0,2,0,0,1,0,0,1,0,0,0,-4,-4,1,0,0,0
1,3745,18,1,12,12,2,9,4,0,13,12,0,1400,1,3,1,0,0,4,20000,0,-4,-4,3,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3746,18,1,12,12,4,7,4,0,13,12,0,1500,5,3,2,1,0,2,8500,0,-4,-4,0,0,1,1,0,0,0,0,3,0,0,0,0,0,-4,-4,0,0,0,0
-4,3747,18,1,11,12,0,4,2,0,12,11,0,900,1,3,1,1,0,2,24000,0,-4,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0
1,3748,20,1,12,12,3,7,1,1,10,10,0,4700,1,3,1,1,0,5,7000,1,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0
1,3749,19,1,12,12,3,7,2,0,12,12,-3,885,5,3,2,1,0,5,7000,1,-4,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,3750,16,1,12,12,3,7,1,0,11,10,-4,-4,1,3,1,1,0,5,7000,1,1,6,5,3,3,2,0,0,1,0,6,5,5,0,0,0,-4,-4,6,1,1,0
1,3751,15,1,12,12,3,7,2,0,9,8,-4,-4,1,3,1,1,0,5,7000,1,0,6,0,0,0,0,0,0,0,0,6,5,5,3,0,1,0,0,6,1,0,0
1,3752,22,1,12,8,5,4,2,0,13,12,0,5000,5,3,2,1,0,7,-2,-3,-4,-4,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,4,0,0,0
1,3753,17,1,12,8,5,4,4,0,12,11,0,-4,5,3,2,1,0,7,-2,-3,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,-4,0,0,0
1,3754,17,1,9,8,3,4,4,0,12,11,0,-4,5,3,2,1,0,6,9540,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,2,0,0,0
1,3755,17,1,12,-3,1,4,5,0,12,12,0,-4,5,3,2,1,0,4,18000,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,2,1,0,0
1,3756,15,1,8,12,3,7,2,0,10,9,-4,-4,5,3,2,1,0,6,23000,0,0,6,4,0,0,0,0,4,1,0,6,2,4,0,2,0,-4,-4,2,1,0,0
1,3757,16,1,12,18,1,6,5,0,11,10,-4,-4,1,3,1,1,0,3,38000,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,3758,18,1,12,12,2,5,2,0,13,12,0,4500,5,3,2,1,0,5,25000,0,-4,-4,0,0,4,0,0,0,1,0,1,0,0,0,0,0,-4,-4,6,1,0,0
-4,3759,17,1,12,12,2,5,3,0,12,11,0,-4,5,3,2,1,0,5,25000,0,-4,-4,0,0,5,3,0,0,0,0,5,3,2,0,0,0,-4,-4,1,0,0,0
1,3760,15,1,12,12,2,5,3,0,10,9,-4,-4,1,3,1,1,0,5,25000,0,0,6,2,3,4,1,0,0,2,1,6,4,4,2,0,1,0,0,6,1,0,0
-4,3761,15,1,12,12,1,4,5,0,9,8,-4,-4,1,3,1,1,0,4,-1,-3,0,3,2,3,0,1,1,0,4,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,3762,17,1,8,8,2,4,2,0,11,10,0,-4,1,3,1,1,0,5,30000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0
1,3763,16,1,8,10,3,2,2,0,10,9,-4,-4,1,3,1,1,0,5,-1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,3764,21,1,12,12,3,7,5,0,12,12,0,5500,5,3,2,1,1,2,-2,-3,-4,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,2,0,0,0
1,3765,15,1,12,10,3,7,5,0,10,9,-4,-4,1,3,1,1,0,6,-1,-3,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,-4,-4,5,0,0,0
1,3766,20,1,12,20,3,5,1,1,12,12,0,2200,2,3,1,1,0,2,11000,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,-3,-3,-3,0,0,0,0
1,3767,17,1,6,-3,3,2,2,0,10,9,0,-4,6,3,2,1,0,3,5000,1,-4,-4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,-4,-4,-4,0,0,0
0,3768,20,1,-2,-2,2,0,1,1,8,7,0,92,6,3,2,1,1,4,4856,1,-4,-4,0,1,0,0,0,0,2,1,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3769,20,1,12,11,5,2,3,1,12,12,0,2500,6,3,2,0,1,4,4035,1,-4,-4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3770,17,1,11,8,3,2,1,0,12,11,0,-4,5,3,2,1,0,6,25500,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,-4,0,0,0
1,3771,14,1,12,8,3,0,5,0,9,8,-4,-4,5,3,2,1,0,6,25500,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-4,-4,-4,0,0,0
-4,3772,17,1,12,8,2,9,4,0,12,11,0,-4,5,3,2,1,0,3,10000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,3773,21,1,12,6,5,7,1,0,15,14,0,600,5,3,2,1,0,4,10000,0,-4,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,1,-5,-5,-5
1,3774,19,1,12,8,2,1,1,0,9,9,0,3500,5,3,2,1,0,1,3500,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5
1,3775,18,1,12,8,2,0,1,0,12,11,0,2500,5,3,2,1,0,4,34000,0,-4,-4,2,0,1,0,0,0,0,0,2,4,0,0,0,0,-4,-4,3,1,1,0
1,3776,15,1,12,8,2,0,1,0,9,8,-4,-4,1,3,1,1,0,4,34000,0,0,6,4,3,5,4,3,0,3,2,6,4,3,4,3,1,1,1,-4,1,1,0
0,3777,19,1,11,12,3,2,1,0,-3,12,0,4200,1,3,1,1,0,5,-3,-3,-4,-4,0,1,0,1,1,0,1,0,6,0,0,0,0,0,-4,-4,1,1,0,0
-4,3778,15,1,12,12,3,2,1,0,9,8,-4,-4,1,3,1,1,0,5,-3,-3,0,3,1,1,0,1,0,0,3,0,2,0,1,2,3,0,-4,-4,-5,-5,-5,-5
1,3779,21,1,12,12,2,2,2,1,13,12,0,7000,5,3,2,1,1,3,-3,-3,-4,-4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,3780,14,1,12,10,1,7,1,0,9,8,-4,-4,1,3,1,1,0,4,21000,0,0,6,0,1,1,0,0,0,4,0,5,1,0,0,0,0,-4,-4,0,0,0,0
1,3781,19,1,20,12,2,6,2,0,13,12,0,3000,5,3,2,1,0,4,50000,0,-4,-4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,-4,-4,4,0,0,0
-4,3782,21,1,10,8,3,7,5,0,15,14,0,60000,1,3,1,1,0,3,75001,0,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,3783,15,1,11,12,2,4,2,0,10,9,-4,-4,5,3,2,1,0,5,19000,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3784,18,1,8,8,1,2,1,0,-3,-3,0,0,5,3,2,1,0,4,6000,1,-4,-4,1,1,3,1,0,0,1,0,3,1,0,0,0,0,-4,-4,-4,0,0,0
-4,3785,17,1,12,12,2,7,6,0,12,11,0,-4,5,3,2,1,0,3,20000,0,-4,-4,0,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,-4,-4,0,-5,-5,-5
1,3786,20,1,10,10,2,9,2,0,12,12,0,6632,5,3,2,1,0,5,-1,-3,-4,-4,0,2,3,0,0,0,0,0,5,1,0,0,0,1,0,0,-4,1,0,0
1,3787,21,1,12,12,0,4,2,0,15,15,0,4000,6,3,2,1,0,1,7200,0,-4,-4,0,0,0,0,0,0,0,6,1,3,0,0,0,0,-4,-4,0,0,0,0
-4,3788,17,1,12,13,2,1,1,0,10,10,0,-4,1,3,1,1,0,2,18500,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3789,21,1,12,10,0,9,2,0,-3,12,0,5000,1,3,1,1,0,3,13240,0,-4,-4,0,0,0,0,0,0,4,3,6,0,0,0,0,1,0,0,6,0,0,0
1,3790,19,1,7,7,5,2,1,0,12,12,0,3000,5,3,2,1,0,7,13094,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3791,21,1,9,12,3,7,3,1,13,12,0,4000,5,3,2,1,1,3,18928,0,-4,-4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,-4,-4,0,0,0,0
1,3792,20,1,15,14,3,7,1,0,14,13,0,900,1,3,1,1,0,4,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,3793,20,1,12,12,3,2,2,0,12,12,0,5356,5,3,2,1,1,2,23376,0,-4,-4,0,0,0,2,0,0,0,0,6,4,0,0,0,0,-4,-4,0,0,0,0
1,3794,15,1,12,12,1,7,5,0,9,8,-4,-4,5,3,2,1,0,4,30000,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
-2,3795,14,1,15,17,1,6,4,0,9,8,-4,-4,1,3,1,1,0,4,27000,0,0,4,2,0,1,2,0,0,4,1,2,0,0,0,1,0,-4,-4,2,0,0,0
1,3796,17,1,14,12,1,4,1,0,12,11,0,-4,5,3,2,1,0,3,5000,1,-4,-4,0,0,2,0,0,0,0,0,6,5,1,0,0,0,-4,-4,2,1,0,0
0,3797,15,1,-3,12,1,5,1,0,10,9,-4,-4,5,3,2,1,0,3,5000,1,0,6,2,0,5,0,1,0,0,0,6,3,3,0,0,0,-4,-4,2,0,0,0
1,3798,17,1,12,12,3,8,1,0,12,12,0,-4,5,3,2,1,0,2,-3,-3,-4,-4,1,0,2,0,0,0,0,0,5,0,0,0,0,0,-4,-4,0,0,0,0
1,3799,19,1,12,12,3,8,2,0,13,12,0,1500,5,3,2,1,0,3,2910,1,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,0,1,0,0
1,3800,16,1,12,8,2,4,2,0,11,10,-4,-4,5,3,2,1,0,3,16500,0,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,-4,-4,-4,0,0,0
-4,3801,20,1,12,12,2,5,1,0,13,12,0,15000,1,3,1,1,0,1,15000,0,-4,-4,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0
0,3802,19,1,14,13,3,4,2,0,13,12,0,4000,5,3,2,1,0,3,-1,-3,-4,-4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,-4,-4,0,0,0,0
1,3803,18,1,18,18,1,9,2,0,12,11,0,1700,1,3,1,1,0,3,40000,0,-4,-4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-4,-4,0,0,0,0
1,3804,18,1,16,18,2,5,6,0,12,11,0,1600,5,3,2,1,0,5,40000,0,-4,-4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3805,16,1,16,18,2,5,5,0,10,9,-4,-4,1,3,1,1,0,5,40000,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,3806,20,1,16,16,2,6,4,0,14,14,0,3300,5,3,2,1,0,4,-3,-3,-4,-4,0,0,1,0,0,0,0,0,6,1,0,0,0,0,-4,-4,2,0,0,0
1,3807,18,1,12,17,6,6,3,0,12,12,1,3478,1,3,1,1,0,4,25000,0,-4,-4,0,0,1,0,0,0,0,0,5,0,0,0,0,0,-4,-4,1,0,1,0
-4,3808,19,1,16,18,1,3,1,0,13,12,0,1050,1,3,1,1,0,4,35000,0,-4,-4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3809,17,1,16,18,1,0,1,0,12,11,0,-4,5,3,2,1,0,4,40000,0,-4,-4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,-4,-4,3,0,0,0
-4,3810,16,1,-2,-2,1,3,4,0,10,9,-4,-4,1,3,1,1,0,3,45000,0,2,5,0,2,3,0,0,0,3,0,5,0,0,0,3,1,0,0,1,1,0,0
1,3811,17,1,12,12,2,9,3,0,11,10,0,-4,1,3,1,1,0,5,-3,-3,-4,-4,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-4,-4,2,0,0,0
0,3812,19,1,12,13,2,4,5,0,13,12,0,-3,5,3,2,1,0,3,50000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3813,16,1,16,16,3,6,3,0,11,10,-4,-4,5,3,2,1,0,2,20000,0,0,5,1,0,0,0,0,0,1,0,5,1,3,0,0,0,-4,-4,3,0,0,0
1,3814,19,1,16,16,3,6,2,0,12,12,0,32,5,3,2,1,0,1,832,1,-4,-4,0,0,0,2,0,0,0,0,6,2,1,0,0,1,0,0,2,1,0,1
1,3815,14,1,12,18,3,7,6,0,8,7,-4,-4,1,3,1,1,0,6,50000,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,3816,14,1,16,19,1,8,2,0,9,8,-4,-4,1,3,1,1,0,4,-1,-3,0,5,1,2,2,0,0,0,3,0,0,0,0,0,0,1,0,0,2,1,0,0
1,3817,21,1,12,-3,1,3,4,0,16,16,0,300,5,3,2,1,0,1,6500,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,3818,19,1,14,18,1,3,1,0,15,14,0,1100,1,3,1,0,0,2,22000,0,-4,-4,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0
1,3819,16,1,12,12,4,2,2,0,11,10,-4,-4,7,2,2,1,0,4,9108,0,-3,-3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
-4,3820,19,1,12,12,3,2,5,0,13,12,0,1796,7,2,2,1,0,4,11550,0,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,-5,-5,-5
1,3821,20,1,6,4,5,2,5,0,12,11,0,0,7,2,2,1,0,6,5762,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3822,19,1,6,4,5,2,3,0,11,10,0,0,3,2,1,1,0,6,5762,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,3823,20,1,14,-3,6,0,2,0,15,14,0,0,7,2,2,1,0,4,3000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0,0
1,3824,17,1,12,-3,1,2,6,0,12,11,0,-4,7,2,2,1,0,4,16000,0,-4,-4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3825,18,1,6,7,2,-3,-3,0,-3,9,0,0,3,2,1,1,0,4,3341,1,-4,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,3826,16,1,5,7,2,2,1,0,7,6,-4,-4,7,2,2,1,0,4,3084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,3827,16,1,12,-4,3,2,2,0,9,8,-4,-4,3,2,1,1,0,8,10000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,1,0,0,0
1,3828,14,1,12,12,2,2,4,0,9,8,-4,-4,7,2,2,1,0,8,10000,1,0,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-2,3829,19,1,9,10,0,1,2,0,12,12,0,11500,1,3,1,1,0,3,24000,0,-4,-4,0,2,0,0,0,0,2,1,0,0,0,0,0,0,-4,-4,2,0,0,0
1,3830,15,1,11,12,3,4,5,0,10,8,-4,-4,1,3,1,1,0,6,21000,0,0,0,0,1,2,1,0,0,1,0,3,0,0,0,0,0,-4,-4,0,0,0,0
-4,3831,19,1,12,12,3,2,1,0,12,11,0,3400,1,3,1,1,0,6,23000,0,-4,-4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-4,-4,3,0,0,0
